"filename", "language", "HTML", "TypeScript", "SCSS", "JSON", "comment", "blank", "total"
"/home/peri/Workspaces/frontend8/src/app/transportation/furniture-field/furniture-field.component.ts", "TypeScript", 0, 41, 0, 0, 5, 12, 58
"/home/peri/Workspaces/frontend8/src/app/transportation/login-or-register/login-or-register.component.html", "HTML", 14, 0, 0, 0, 0, 1, 15
"/home/peri/Workspaces/frontend8/src/app/transportation/login-or-register/login-or-register.component.scss", "SCSS", 0, 0, 26, 0, 0, 3, 29
"/home/peri/Workspaces/frontend8/src/app/transportation/login-or-register/login-or-register.component.spec.ts", "TypeScript", 0, 19, 0, 0, 0, 6, 25
"/home/peri/Workspaces/frontend8/src/app/transportation/login-or-register/login-or-register.component.ts", "TypeScript", 0, 24, 0, 0, 2, 5, 31
"/home/peri/Workspaces/frontend8/src/app/transportation/montage-form/montage-form.component.html", "HTML", 57, 0, 0, 0, 0, 6, 63
"/home/peri/Workspaces/frontend8/src/app/transportation/montage-form/montage-form.component.scss", "SCSS", 0, 0, 12, 0, 0, 2, 14
"/home/peri/Workspaces/frontend8/src/app/transportation/montage-form/montage-form.component.spec.ts", "TypeScript", 0, 19, 0, 0, 0, 6, 25
"/home/peri/Workspaces/frontend8/src/app/transportation/montage-form/montage-form.component.ts", "TypeScript", 0, 13, 0, 0, 0, 4, 17
"/home/peri/Workspaces/frontend8/src/app/transportation/route-resolver/transportationRoute.resolve.ts", "TypeScript", 0, 12, 0, 0, 8, 6, 26
"/home/peri/Workspaces/frontend8/src/app/transportation/tf-submit-dialog/tf-submit-dialog.component.html", "HTML", 8, 0, 0, 0, 0, 1, 9
"/home/peri/Workspaces/frontend8/src/app/transportation/tf-submit-dialog/tf-submit-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 1, 1
"/home/peri/Workspaces/frontend8/src/app/transportation/tf-submit-dialog/tf-submit-dialog.component.spec.ts", "TypeScript", 0, 19, 0, 0, 0, 6, 25
"/home/peri/Workspaces/frontend8/src/app/transportation/tf-submit-dialog/tf-submit-dialog.component.ts", "TypeScript", 0, 19, 0, 0, 0, 4, 23
"/home/peri/Workspaces/frontend8/src/app/transportation/transportation-routing.module.ts", "TypeScript", 0, 48, 0, 0, 1, 6, 55
"/home/peri/Workspaces/frontend8/src/app/transportation/transportation.component.html", "HTML", 15, 0, 0, 0, 0, 1, 16
"/home/peri/Workspaces/frontend8/src/app/transportation/transportation.component.scss", "SCSS", 0, 0, 11, 0, 0, 2, 13
"/home/peri/Workspaces/frontend8/src/app/transportation/transportation.component.ts", "TypeScript", 0, 10, 0, 0, 0, 3, 13
"/home/peri/Workspaces/frontend8/src/app/transportation/transportation.module.ts", "TypeScript", 0, 68, 0, 0, 3, 6, 77
"/home/peri/Workspaces/frontend8/src/environments/environment.prod.ts", "TypeScript", 0, 9, 0, 0, 8, 2, 19
"/home/peri/Workspaces/frontend8/src/environments/environment.ts", "TypeScript", 0, 9, 0, 0, 19, 4, 32
"/home/peri/Workspaces/frontend8/src/hmr.ts", "TypeScript", 0, 16, 0, 0, 0, 4, 20
"/home/peri/Workspaces/frontend8/src/index.html", "HTML", 40, 0, 0, 0, 10, 2, 52
"/home/peri/Workspaces/frontend8/src/main.scss", "SCSS", 0, 0, 6, 0, 15, 7, 28
"/home/peri/Workspaces/frontend8/src/main.ts", "TypeScript", 0, 15, 0, 0, 5, 6, 26
"/home/peri/Workspaces/frontend8/src/manifest.json", "JSON", 0, 0, 0, 21, 0, 1, 22
"/home/peri/Workspaces/frontend8/src/polyfills.ts", "TypeScript", 0, 1, 0, 0, 55, 7, 63
"/home/peri/Workspaces/frontend8/src/test.ts", "TypeScript", 0, 7, 0, 0, 7, 4, 18
"/home/peri/Workspaces/frontend8/src/theme/theme-variables.scss", "SCSS", 0, 0, 7, 0, 14, 7, 28
"/home/peri/Workspaces/frontend8/src/theme/theme.scss", "SCSS", 0, 0, 12, 0, 5, 3, 20
"/home/peri/Workspaces/frontend8/src/translations/de-DE.json", "JSON", 0, 0, 0, 112, 0, 5, 117
"/home/peri/Workspaces/frontend8/src/translations/en-US.json", "JSON", 0, 0, 0, 112, 0, 7, 119
"/home/peri/Workspaces/frontend8/src/translations/es-ES.json", "JSON", 0, 0, 0, 55, 0, 3, 58
"/home/peri/Workspaces/frontend8/src/translations/fr-FR.json", "JSON", 0, 0, 0, 36, 0, 2, 38
"/home/peri/Workspaces/frontend8/src/translations/ru-RU.json", "JSON", 0, 0, 0, 47, 0, 2, 49
"/home/peri/Workspaces/frontend8/src/translations/tr-TR.json", "JSON", 0, 0, 0, 109, 0, 5, 114
"/home/peri/Workspaces/frontend8/src/typings.d.ts", "TypeScript", 0, 5, 0, 0, 5, 3, 13
"Total", "-", 2860, 5800, 675, 492, 831, 1593, 12251
